id,easting,northing,elevation,site,year,percAlong,distAlong
355,317936.8389,4097846.063,2164.938433,AHA,2021,0.099859353,93.18875177
356,317936.8389,4097846.063,2164.938433,AHA,2021,0.100140647,93.45125529
357,317937.185,4097846.35,2164.985473,AHA,2021,0.100421941,93.71375882
358,317937.3961,4097846.466,2164.983589,AHA,2021,0.100703235,93.97626235
359,317937.3961,4097846.466,2164.983589,AHA,2021,0.100984529,94.23876587
360,317937.78,4097846.677,2164.978595,AHA,2021,0.101265823,94.5012694
361,317937.78,4097846.677,2164.978595,AHA,2021,0.101547117,94.76377293
362,317937.939,4097846.984,2164.951158,AHA,2021,0.101828411,95.02627645
363,317937.939,4097846.984,2164.951158,AHA,2021,0.102109705,95.28877998
364,317938.1362,4097847.225,2164.930927,AHA,2021,0.102390999,95.5512835
365,317938.4033,4097847.479,2164.89552,AHA,2021,0.102672293,95.81378703
366,317938.4033,4097847.479,2164.89552,AHA,2021,0.102953586,96.07629056
367,317938.7233,4097847.719,2164.89276,AHA,2021,0.10323488,96.33879408
368,317938.7233,4097847.719,2164.89276,AHA,2021,0.103516174,96.60129761
369,317938.9183,4097847.811,2164.896504,AHA,2021,0.103797468,96.86380113
370,317939.3805,4097847.943,2164.940449,AHA,2021,0.104078762,97.12630466
371,317939.3805,4097847.943,2164.940449,AHA,2021,0.104360056,97.38880819
372,317939.85,4097847.985,2164.978416,AHA,2021,0.10464135,97.65131171
373,317939.85,4097847.985,2164.978416,AHA,2021,0.104922644,97.91381524
374,317940.3454,4097847.968,2165.032692,AHA,2021,0.105203938,98.17631876
375,317940.6755,4097848.065,2164.960824,AHA,2021,0.105485232,98.43882229
376,317940.6755,4097848.065,2164.960824,AHA,2021,0.105766526,98.70132582
377,317940.7187,4097848.561,2164.878955,AHA,2021,0.10604782,98.96382934
378,317940.7187,4097848.561,2164.878955,AHA,2021,0.106329114,99.22633287
379,317940.7345,4097849.05,2164.928576,AHA,2021,0.106610408,99.4888364
380,317940.7345,4097849.05,2164.928576,AHA,2021,0.106891702,99.75133992
381,317940.7345,4097849.55,2164.97782,AHA,2021,0.107172996,100.0138434
382,317940.7522,4097850.071,2164.994818,AHA,2021,0.10745429,100.276347
383,317940.7522,4097850.071,2164.994818,AHA,2021,0.107735584,100.5388505
384,317940.853,4097850.549,2164.993342,AHA,2021,0.108016878,100.801354
385,317940.853,4097850.549,2164.993342,AHA,2021,0.108298172,101.0638576
386,317940.8888,4097851.048,2165.005774,AHA,2021,0.108579466,101.3263611
387,317940.905,4097851.552,2164.997547,AHA,2021,0.108860759,101.5888646
388,317940.905,4097851.552,2164.997547,AHA,2021,0.109142053,101.8513681
389,317940.8833,4097852.051,2164.960669,AHA,2021,0.109423347,102.1138717
390,317940.8833,4097852.051,2164.960669,AHA,2021,0.109704641,102.3763752
391,317940.7539,4097852.491,2164.998681,AHA,2021,0.109985935,102.6388787
392,317940.6154,4097852.714,2165.043965,AHA,2021,0.110267229,102.9013822
393,317940.4168,4097853.062,2165.079201,AHA,2021,0.110548523,103.1638858
394,317940.4168,4097853.062,2165.079201,AHA,2021,0.110829817,103.4263893
395,317940.3272,4097853.546,2165.0923,AHA,2021,0.111111111,103.6888928
396,317940.2514,4097854.05,2165.099207,AHA,2021,0.111392405,103.9513963
397,317940.2514,4097854.05,2165.099207,AHA,2021,0.111673699,104.2138999
398,317940.2422,4097854.544,2165.042802,AHA,2021,0.111954993,104.4764034
399,317940.2422,4097854.544,2165.042802,AHA,2021,0.112236287,104.7389069
400,317940.2169,4097855.025,2165.038546,AHA,2021,0.112517581,105.0014104
401,317940.2169,4097855.025,2165.038546,AHA,2021,0.112798875,105.263914
402,317940.0544,4097855.22,2165.068371,AHA,2021,0.113080169,105.5264175
403,317940.0544,4097855.22,2165.068371,AHA,2021,0.113361463,105.788921
404,317939.9043,4097855.572,2165.100588,AHA,2021,0.113642757,106.0514245
405,317939.7142,4097855.971,2165.151431,AHA,2021,0.113924051,106.3139281
406,317939.7142,4097855.971,2165.151431,AHA,2021,0.114205345,106.5764316
407,317939.5873,4097856.188,2165.161332,AHA,2021,0.114486639,106.8389351
408,317939.5873,4097856.188,2165.161332,AHA,2021,0.114767932,107.1014387
409,317939.4944,4097856.578,2165.109326,AHA,2021,0.115049226,107.3639422
410,317939.4011,4097857.06,2165.10771,AHA,2021,0.11533052,107.6264457
411,317939.23,4097857.408,2165.129403,AHA,2021,0.115611814,107.8889492
412,317939.23,4097857.408,2165.129403,AHA,2021,0.115893108,108.1514528
413,317938.9386,4097857.655,2165.109878,AHA,2021,0.116174402,108.4139563
414,317938.9386,4097857.655,2165.109878,AHA,2021,0.116455696,108.6764598
415,317938.9386,4097857.655,2165.109878,AHA,2021,0.11673699,108.9389633
416,317938.5972,4097857.942,2165.070713,AHA,2021,0.117018284,109.2014669
417,317938.5196,4097858.123,2165.039052,AHA,2021,0.117299578,109.4639704
418,317938.3475,4097858.55,2164.999259,AHA,2021,0.117580872,109.7264739
419,317938.3475,4097858.55,2164.999259,AHA,2021,0.117862166,109.9889774
420,317938.2755,4097859.039,2165.072891,AHA,2021,0.11814346,110.251481
421,317938.2036,4097859.528,2165.138675,AHA,2021,0.118424754,110.5139845
422,317938.2036,4097859.528,2165.138675,AHA,2021,0.118706048,110.776488
423,317938.0947,4097859.974,2165.382457,AHA,2021,0.118987342,111.0389915
424,317938.0544,4097860.111,2165.488508,AHA,2021,0.119268636,111.3014951
425,317937.9182,4097860.57,2165.891433,AHA,2021,0.11954993,111.5639986
426,317937.9182,4097860.57,2165.891433,AHA,2021,0.119831224,111.8265021
427,317937.6717,4097860.907,2165.840292,AHA,2021,0.120112518,112.0890056
428,317937.4904,4097861.134,2165.71146,AHA,2021,0.120393812,112.3515092
429,317937.4904,4097861.134,2165.71146,AHA,2021,0.120675105,112.6140127
430,317937.4735,4097861.555,2165.563837,AHA,2021,0.120956399,112.8765162
431,317937.4308,4097862.076,2165.174859,AHA,2021,0.121237693,113.1390198
432,317937.4308,4097862.076,2165.174859,AHA,2021,0.121518987,113.4015233
433,317937.2863,4097862.53,2165.0213,AHA,2021,0.121800281,113.6640268
434,317937.2863,4097862.53,2165.0213,AHA,2021,0.122081575,113.9265303
435,317937.1774,4097863.026,2165.024988,AHA,2021,0.122362869,114.1890339
436,317937.1107,4097863.515,2165.055875,AHA,2021,0.122644163,114.4515374
437,317937.1107,4097863.515,2165.055875,AHA,2021,0.122925457,114.7140409
438,317937.0496,4097863.645,2165.049084,AHA,2021,0.123206751,114.9765444
439,317936.8561,4097864.053,2164.985727,AHA,2021,0.123488045,115.239048
440,317936.8561,4097864.053,2164.985727,AHA,2021,0.123769339,115.5015515
441,317936.6447,4097864.424,2165.03321,AHA,2021,0.124050633,115.764055
442,317936.5205,4097864.628,2165.051007,AHA,2021,0.124331927,116.0265585
443,317936.5205,4097864.628,2165.051007,AHA,2021,0.124613221,116.2890621
444,317936.3322,4097865.042,2165.074564,AHA,2021,0.124894515,116.5515656
445,317936.1789,4097865.55,2165.13566,AHA,2021,0.125175809,116.8140691
446,317936.1789,4097865.55,2165.13566,AHA,2021,0.125457103,117.0765726
447,317936.1833,4097866.088,2165.135064,AHA,2021,0.125738397,117.3390762
448,317936.1833,4097866.088,2165.135064,AHA,2021,0.126019691,117.6015797
449,317936.2947,4097866.565,2165.070852,AHA,2021,0.126300985,117.8640832
450,317936.2947,4097866.565,2165.070852,AHA,2021,0.126582278,118.1265867
451,317936.4177,4097867.032,2165.070179,AHA,2021,0.126863572,118.3890903
452,317936.4177,4097867.032,2165.070179,AHA,2021,0.127144866,118.6515938
453,317936.3858,4097867.565,2165.090147,AHA,2021,0.12742616,118.9140973
454,317936.3858,4097867.565,2165.090147,AHA,2021,0.127707454,119.1766009
455,317936.2134,4097867.968,2165.126172,AHA,2021,0.127988748,119.4391044
456,317936.2134,4097867.968,2165.126172,AHA,2021,0.128270042,119.7016079
457,317936.043,4097868.195,2165.14928,AHA,2021,0.128551336,119.9641114
458,317936.043,4097868.195,2165.14928,AHA,2021,0.12883263,120.226615
459,317935.9177,4097868.568,2165.129963,AHA,2021,0.129113924,120.4891185
460,317935.8035,4097869.054,2165.136594,AHA,2021,0.129395218,120.751622
461,317935.8035,4097869.054,2165.136594,AHA,2021,0.129676512,121.0141255
462,317935.8449,4097869.55,2165.089047,AHA,2021,0.129957806,121.2766291
463,317935.7669,4097870,2165.153708,AHA,2021,0.1302391,121.5391326
464,317935.7669,4097870,2165.153708,AHA,2021,0.130520394,121.8016361
465,317935.6346,4097870.221,2165.164506,AHA,2021,0.130801688,122.0641396
466,317935.4481,4097870.564,2165.133412,AHA,2021,0.131082982,122.3266432
467,317935.4481,4097870.564,2165.133412,AHA,2021,0.131364276,122.5891467
468,317935.3781,4097871.054,2165.179868,AHA,2021,0.13164557,122.8516502
469,317935.3187,4097871.551,2165.253975,AHA,2021,0.131926864,123.1141537
470,317935.3187,4097871.551,2165.253975,AHA,2021,0.132208158,123.3766573
471,317935.3395,4097872.05,2165.141279,AHA,2021,0.132489451,123.6391608
472,317935.3506,4097872.55,2165.06679,AHA,2021,0.132770745,123.9016643
473,317935.3506,4097872.55,2165.06679,AHA,2021,0.133052039,124.1641678
474,317935.3506,4097872.55,2165.06679,AHA,2021,0.133333333,124.4266714
475,317935.2222,4097872.794,2165.081309,AHA,2021,0.133614627,124.6891749
476,317934.9273,4097873.056,2165.122499,AHA,2021,0.133895921,124.9516784
477,317934.9273,4097873.056,2165.122499,AHA,2021,0.134177215,125.214182
478,317934.8891,4097873.553,2165.136694,AHA,2021,0.134458509,125.4766855
479,317934.9209,4097874.031,2165.16003,AHA,2021,0.134739803,125.739189
480,317934.9209,4097874.031,2165.16003,AHA,2021,0.135021097,126.0016925
481,317934.9209,4097874.031,2165.16003,AHA,2021,0.135302391,126.2641961
482,317934.8238,4097874.538,2165.141747,AHA,2021,0.135583685,126.5266996
483,317934.8238,4097874.538,2165.141747,AHA,2021,0.135864979,126.7892031
484,317934.7596,4097875.036,2165.11434,AHA,2021,0.136146273,127.0517066
485,317934.7596,4097875.036,2165.11434,AHA,2021,0.136427567,127.3142102
486,317934.6923,4097875.461,2165.12245,AHA,2021,0.136708861,127.5767137
487,317934.6923,4097875.461,2165.12245,AHA,2021,0.136990155,127.8392172
488,317934.5721,4097875.675,2165.145026,AHA,2021,0.137271449,128.1017207
489,317934.3842,4097876.05,2165.172605,AHA,2021,0.137552743,128.3642243
490,317934.3842,4097876.05,2165.172605,AHA,2021,0.137834037,128.6267278
491,317934.3842,4097876.55,2165.190846,AHA,2021,0.138115331,128.8892313
492,317934.3842,4097876.55,2165.190846,AHA,2021,0.138396624,129.1517348
493,317934.3842,4097877.044,2165.209569,AHA,2021,0.138677918,129.4142384
494,317934.3842,4097877.044,2165.209569,AHA,2021,0.138959212,129.6767419
495,317934.5539,4097877.468,2165.198443,AHA,2021,0.139240506,129.9392454
496,317934.6229,4097877.641,2165.195849,AHA,2021,0.1395218,130.2017489
497,317934.6229,4097877.641,2165.195849,AHA,2021,0.139803094,130.4642525
498,317934.8709,4097878.035,2165.19651,AHA,2021,0.140084388,130.726756
499,317934.8709,4097878.035,2165.19651,AHA,2021,0.140365682,130.9892595
500,317934.8466,4097878.55,2165.479105,AHA,2021,0.140646976,131.2517631
501,317934.8466,4097878.55,2165.479105,AHA,2021,0.14092827,131.5142666
502,317934.8794,4097879.058,2165.633733,AHA,2021,0.141209564,131.7767701
503,317934.8794,4097879.058,2165.633733,AHA,2021,0.141490858,132.0392736
504,317934.7504,4097879.522,2165.523842,AHA,2021,0.141772152,132.3017772
505,317934.7504,4097879.522,2165.523842,AHA,2021,0.142053446,132.5642807
506,317934.9289,4097880.012,2165.529964,AHA,2021,0.14233474,132.8267842
507,317935.1245,4097880.418,2165.548995,AHA,2021,0.142616034,133.0892877
508,317935.2188,4097880.613,2165.53183,AHA,2021,0.142897328,133.3517913
509,317935.4144,4097881.019,2165.460701,AHA,2021,0.143178622,133.6142948
510,317935.61,4097881.425,2165.437754,AHA,2021,0.143459916,133.8767983
511,317935.7281,4097881.631,2165.467546,AHA,2021,0.14374121,134.1393018
512,317935.7281,4097881.631,2165.467546,AHA,2021,0.144022504,134.4018054
513,317935.9548,4097882.028,2165.598037,AHA,2021,0.144303797,134.6643089
514,317935.9548,4097882.028,2165.598037,AHA,2021,0.144585091,134.9268124
515,317936.0556,4097882.507,2165.403244,AHA,2021,0.144866385,135.1893159
516,317936.0556,4097882.507,2165.403244,AHA,2021,0.145147679,135.4518195
517,317935.9907,4097883.075,2165.264316,AHA,2021,0.145428973,135.714323
518,317935.9041,4097883.56,2165.199552,AHA,2021,0.145710267,135.9768265
519,317935.9041,4097883.56,2165.199552,AHA,2021,0.145991561,136.2393301
520,317935.8231,4097884.046,2165.155515,AHA,2021,0.146272855,136.5018336
521,317935.8231,4097884.046,2165.155515,AHA,2021,0.146554149,136.7643371
522,317935.8356,4097884.551,2165.152709,AHA,2021,0.146835443,137.0268406
523,317935.8851,4097885.046,2165.211005,AHA,2021,0.147116737,137.2893442
524,317935.8851,4097885.046,2165.211005,AHA,2021,0.147398031,137.5518477
525,317936.0373,4097885.349,2165.241816,AHA,2021,0.147679325,137.8143512
526,317936.3045,4097885.599,2165.191885,AHA,2021,0.147960619,138.0768547
527,317936.5539,4097885.831,2165.205577,AHA,2021,0.148241913,138.3393583
528,317936.8212,4097886.081,2165.205408,AHA,2021,0.148523207,138.6018618
529,317936.8212,4097886.081,2165.205408,AHA,2021,0.148804501,138.8643653
530,317937.0692,4097886.43,2165.270747,AHA,2021,0.149085795,139.1268688
531,317937.3319,4097886.619,2165.282645,AHA,2021,0.149367089,139.3893724
532,317937.3319,4097886.619,2165.282645,AHA,2021,0.149648383,139.6518759
533,317937.8272,4097886.745,2165.321443,AHA,2021,0.149929677,139.9143794
534,317937.8272,4097886.745,2165.321443,AHA,2021,0.15021097,140.1768829
535,317938.3205,4097886.803,2165.35717,AHA,2021,0.150492264,140.4393865
536,317938.378,4097886.81,2165.35906,AHA,2021,0.150773558,140.70189
537,317938.8713,4097886.867,2165.356333,AHA,2021,0.151054852,140.9643935
538,317939.3646,4097886.925,2165.352283,AHA,2021,0.151336146,141.226897
539,317939.8579,4097886.982,2165.351683,AHA,2021,0.15161744,141.4894006
540,317939.8579,4097886.982,2165.351683,AHA,2021,0.151898734,141.7519041
541,317940.3511,4097886.993,2165.356745,AHA,2021,0.152180028,142.0144076
542,317940.8509,4097887.003,2165.29523,AHA,2021,0.152461322,142.2769112
543,317941.3507,4097887.012,2165.248827,AHA,2021,0.152742616,142.5394147
544,317941.8513,4097887.034,2165.236625,AHA,2021,0.15302391,142.8019182
545,317941.8513,4097887.034,2165.236625,AHA,2021,0.153305204,143.0644217
546,317942.3479,4097887.075,2165.226519,AHA,2021,0.153586498,143.3269253
547,317942.8445,4097887.117,2165.230466,AHA,2021,0.153867792,143.5894288
548,317942.8445,4097887.117,2165.230466,AHA,2021,0.154149086,143.8519323
549,317943.3467,4097887.138,2165.240461,AHA,2021,0.15443038,144.1144358
550,317943.8407,4097887.156,2165.243917,AHA,2021,0.154711674,144.3769394
551,317943.8407,4097887.156,2165.243917,AHA,2021,0.154992968,144.6394429
552,317944.026,4097887.275,2165.253282,AHA,2021,0.155274262,144.9019464
553,317944.3807,4097887.502,2165.261828,AHA,2021,0.155555556,145.1644499
554,317944.7845,4097887.737,2165.378669,AHA,2021,0.15583685,145.4269535
555,317944.7845,4097887.737,2165.378669,AHA,2021,0.156118143,145.689457
556,317944.9404,4097887.792,2165.398344,AHA,2021,0.156399437,145.9519605
557,317945.3859,4097887.947,2165.40761,AHA,2021,0.156680731,146.214464
558,317945.8313,4097888.103,2165.371383,AHA,2021,0.156962025,146.4769676
559,317946.2767,4097888.259,2165.390936,AHA,2021,0.157243319,146.7394711
560,317946.4327,4097888.314,2165.397922,AHA,2021,0.157524613,147.0019746
561,317946.8786,4097888.472,2165.414689,AHA,2021,0.157805907,147.2644781
562,317946.8786,4097888.472,2165.414689,AHA,2021,0.158087201,147.5269817
563,317947.3198,4097888.633,2165.497365,AHA,2021,0.158368495,147.7894852
564,317947.761,4097888.794,2165.57384,AHA,2021,0.158649789,148.0519887
565,317947.9221,4097888.852,2165.580725,AHA,2021,0.158931083,148.3144923
566,317948.3633,4097889.014,2165.511712,AHA,2021,0.159212377,148.5769958
567,317948.8045,4097889.175,2165.401409,AHA,2021,0.159493671,148.8394993
568,317948.8045,4097889.175,2165.401409,AHA,2021,0.159774965,149.1020028
569,317949.2709,4097889.321,2165.364554,AHA,2021,0.160056259,149.3645064
570,317949.4053,4097889.36,2165.349734,AHA,2021,0.160337553,149.6270099
571,317949.8385,4097889.558,2165.292329,AHA,2021,0.160618847,149.8895134
572,317949.8385,4097889.558,2165.292329,AHA,2021,0.160900141,150.1520169
573,317950.0725,4097889.896,2165.339253,AHA,2021,0.161181435,150.4145205
574,317950.2345,4097890.13,2165.338911,AHA,2021,0.161462729,150.677024
575,317950.4685,4097890.468,2165.342744,AHA,2021,0.161744023,150.9395275
576,317950.6305,4097890.702,2165.331321,AHA,2021,0.162025316,151.202031
577,317950.8439,4097891.053,2165.268794,AHA,2021,0.16230661,151.4645346
578,317950.8439,4097891.053,2165.268794,AHA,2021,0.162587904,151.7270381
579,317951.0584,4097891.432,2165.276478,AHA,2021,0.162869198,151.9895416
580,317951.1799,4097891.646,2165.262056,AHA,2021,0.163150492,152.2520451
581,317951.2735,4097892.041,2165.239759,AHA,2021,0.163431786,152.5145487
582,317951.2735,4097892.041,2165.239759,AHA,2021,0.16371308,152.7770522
583,317951.2171,4097892.535,2165.274228,AHA,2021,0.163994374,153.0395557
584,317951.1607,4097893.028,2165.309162,AHA,2021,0.164275668,153.3020592
585,317951.1607,4097893.028,2165.309162,AHA,2021,0.164556962,153.5645628
586,317951.1381,4097893.129,2165.31993,AHA,2021,0.164838256,153.8270663
587,317951.0681,4097893.499,2165.349562,AHA,2021,0.16511955,154.0895698
588,317951.0681,4097893.499,2165.349562,AHA,2021,0.165400844,154.3520734
589,317951.0939,4097893.61,2165.342287,AHA,2021,0.165682138,154.6145769
590,317951.2045,4097894.084,2165.316731,AHA,2021,0.165963432,154.8770804
591,317951.2857,4097894.541,2165.292975,AHA,2021,0.166244726,155.1395839
592,317951.2857,4097894.541,2165.292975,AHA,2021,0.16652602,155.4020875
593,317951.2157,4097895.031,2165.300829,AHA,2021,0.166807314,155.664591
594,317951.1457,4097895.521,2165.298681,AHA,2021,0.167088608,155.9270945
595,317951.1457,4097895.521,2165.298681,AHA,2021,0.167369902,156.189598
596,317951.2195,4097896.082,2165.270577,AHA,2021,0.167651195,156.4521016
597,317951.3335,4097896.554,2165.250417,AHA,2021,0.167932489,156.7146051
598,317951.3335,4097896.554,2165.250417,AHA,2021,0.168213783,156.9771086
599,317951.3989,4097897.027,2165.278854,AHA,2021,0.168495077,157.2396121
600,317951.3989,4097897.027,2165.278854,AHA,2021,0.168776371,157.5021157
601,317951.6623,4097897.261,2165.272431,AHA,2021,0.169057665,157.7646192
602,317951.9106,4097897.482,2165.257601,AHA,2021,0.169338959,158.0271227
603,317952.1899,4097897.73,2165.263637,AHA,2021,0.169620253,158.2896262
604,317952.1899,4097897.73,2165.263637,AHA,2021,0.169901547,158.5521298
605,317952.4345,4097897.873,2165.263912,AHA,2021,0.170182841,158.8146333
606,317952.842,4097898.067,2165.278318,AHA,2021,0.170464135,159.0771368
607,317953.2496,4097898.261,2165.319421,AHA,2021,0.170745429,159.3396403
608,317953.4437,4097898.353,2165.33822,AHA,2021,0.171026723,159.6021439
609,317953.8579,4097898.524,2165.359466,AHA,2021,0.171308017,159.8646474
610,317953.8579,4097898.524,2165.359466,AHA,2021,0.171589311,160.1271509
611,317954.3153,4097898.664,2165.360209,AHA,2021,0.171870605,160.3896545
612,317954.7726,4097898.803,2165.331881,AHA,2021,0.172151899,160.652158
613,317954.9123,4097898.846,2165.322027,AHA,2021,0.172433193,160.9146615
614,317954.9123,4097898.846,2165.322027,AHA,2021,0.172714487,161.177165
